;G;190;61;032;0000;Freienhagen;1;1;281;204;72,6;6;198;4;200;40;20,2;35;17,5;121;61,1;113;56,5;21;10,6;18;9,0;9;4,5;19;9,5;3;1,5;9;4,5;3;1,5;4;2,0;0;0;0;0;0;0;1;0,5;0;0;1;0,5;1;0,5
;;190;61;032;0001;Freienhagen;1;1;281;204;72,6;6;198;4;200;40;20,2;35;17,5;121;61,1;113;56,5;21;10,6;18;9,0;9;4,5;19;9,5;3;1,5;9;4,5;3;1,5;4;2,0;0;0;0;0;0;0;1;0,5;0;0;1;0,5;1;0,5
;G;190;61;033;0000;Fretterode;1;1;150;120;80,0;1;119;2;118;23;19,3;27;22,9;59;49,6;41;34,7;13;10,9;15;12,7;4;3,4;19;16,1;3;2,5;4;3,4;14;11,8;11;9,3;0;0;0;0;0;0;1;0,8;0;0;0;0;3;2,5
;;190;61;033;0001;Fretterode;1;1;150;120;80,0;1;119;2;118;23;19,3;27;22,9;59;49,6;41;34,7;13;10,9;15;12,7;4;3,4;19;16,1;3;2,5;4;3,4;14;11,8;11;9,3;0;0;0;0;0;0;1;0,8;0;0;0;0;3;2,5
;G;190;61;034;0000;Geisleden;1;1;955;669;70,1;13;656;17;652;140;21,3;130;19,9;346;52,7;313;48,0;89;13,6;107;16,4;28;4,3;55;8,4;8;1,2;9;1,4;32;4,9;34;5,2;0;0;1;0,2;0;0;2;0,3;0;0;1;0,2;13;2,0
;;190;61;034;0001;Geisleden;1;1;955;669;70,1;13;656;17;652;140;21,3;130;19,9;346;52,7;313;48,0;89;13,6;107;16,4;28;4,3;55;8,4;8;1,2;9;1,4;32;4,9;34;5,2;0;0;1;0,2;0;0;2;0,3;0;0;1;0,2;13;2,0
;G;190;61;035;0000;Geismar;3;3;1054;730;69,3;24;706;12;718;171;24,2;171;23,8;296;41,9;249;34,7;146;20,7;165;23,0;25;3,5;50;7,0;19;2,7;30;4,2;35;5,0;40;5,6;0;0;4;0,6;0;0;7;1,0;0;0;2;0,3;14;2,0
;;190;61;035;0001;Geismar 1;1;1;793;547;69,0;19;528;11;536;122;23,1;117;21,8;245;46,4;207;38,6;96;18,2;111;20,7;22;4,2;43;8,0;15;2,8;27;5,0;19;3,6;23;4,3;0;0;1;0,2;0;0;5;0,9;0;0;2;0,4;9;1,7
;;190;61;035;0002;Geismar 2 - OT Großtöpfer;1;1;131;96;73,3;2;94;0;96;32;34,0;32;33,3;15;16,0;15;15,6;32;34,0;32;33,3;1;1,1;1;1,0;2;2,1;2;2,1;9;9,6;9;9,4;0;0;3;3,1;0;0;2;2,1;0;0;0;0;3;3,2
;;190;61;035;0003;Geismar 3 - OT Bebendorf;1;1;130;87;66,9;3;84;1;86;17;20,2;22;25,6;36;42,9;27;31,4;18;21,4;22;25,6;2;2,4;6;7,0;2;2,4;1;1,2;7;8,3;8;9,3;0;0;0;0;0;0;0;0;0;0;0;0;2;2,4
;G;190;61;036;0000;Gerbershausen;1;1;547;411;75,1;9;402;8;403;70;17,4;71;17,6;253;62,9;212;52,6;39;9,7;49;12,2;8;2,0;31;7,7;9;2,2;17;4,2;19;4,7;20;5,0;0;0;1;0,2;0;0;2;0,5;0;0;0;0;4;1,0
;;190;61;036;0001;Gerbershausen;1;1;547;411;75,1;9;402;8;403;70;17,4;71;17,6;253;62,9;212;52,6;39;9,7;49;12,2;8;2,0;31;7,7;9;2,2;17;4,2;19;4,7;20;5,0;0;0;1;0,2;0;0;2;0,5;0;0;0;0;4;1,0
;G;190;61;037;0000;Gernrode;1;1;1350;917;67,9;17;900;17;900;144;16,0;149;16,6;538;59,8;482;53,6;72;8,0;77;8,6;53;5,9;111;12,3;17;1,9;26;2,9;46;5,1;45;5,0;0;0;3;0,3;0;0;6;0,7;0;0;1;0,1;30;3,3
;;190;61;037;0001;Gernrode;1;1;1350;917;67,9;17;900;17;900;144;16,0;149;16,6;538;59,8;482;53,6;72;8,0;77;8,6;53;5,9;111;12,3;17;1,9;26;2,9;46;5,1;45;5,0;0;0;3;0,3;0;0;6;0,7;0;0;1;0,1;30;3,3
;G;190;61;038;0000;Gerterode;1;1;354;256;72,3;3;253;1;255;84;33,2;77;30,2;63;24,9;61;23,9;66;26,1;70;27,5;10;4,0;14;5,5;7;2,8;10;3,9;21;8,3;18;7,1;0;0;3;1,2;0;0;0;0;0;0;2;0,8;2;0,8
;;190;61;038;0001;Gerterode;1;1;354;256;72,3;3;253;1;255;84;33,2;77;30,2;63;24,9;61;23,9;66;26,1;70;27,5;10;4,0;14;5,5;7;2,8;10;3,9;21;8,3;18;7,1;0;0;3;1,2;0;0;0;0;0;0;2;0,8;2;0,8
